4.825612831321270058e+00 3.285167894862562221e+00 1.379709493958731326e+00 1.907102445251526723e-01
4.837276940102115397e+00 3.281801927970414923e+00 1.408205767138999365e+00 2.025875685819562011e-01
4.808211866379160426e+00 3.291451652671772976e+00 1.333207787690990687e+00 1.712543688452646262e-01
4.875768636063652295e+00 3.269078174129579573e+00 1.507351807947143962e+00 2.440064384833561806e-01
4.838849651590162892e+00 3.281275557328938497e+00 1.412277259882229297e+00 2.042888202841248169e-01
4.960909581409746139e+00 3.241202095637422786e+00 1.725808896570161899e+00 3.352533663392493479e-01
4.819557527337294367e+00 3.287338187967180581e+00 1.363579265600462609e+00 1.839623844539037267e-01
4.874266121334470014e+00 3.269457468910145437e+00 1.503852666129384286e+00 2.425511625890422462e-01
4.829413382661876142e+00 3.284433781177794831e+00 1.387848303422849927e+00 1.940813100711138439e-01
4.874949653210515876e+00 3.269303980841768542e+00 1.505384259767162725e+00 2.431869750807726382e-01
4.879163880899115568e+00 3.268017376792712980e+00 1.515902717812729117e+00 2.475752200181720597e-01
4.843815409297054231e+00 3.296331234189308290e+00 1.372290795880485970e+00 1.866578333302357229e-01
4.821319069523294587e+00 3.286452608287150134e+00 1.369075250531958332e+00 1.862751930917007082e-01
4.699195219935443646e+00 3.326881250990263439e+00 1.054323083845324138e+00 5.478222916618785687e-02
4.766440256036850620e+00 3.305216276892994465e+00 1.225750386243268153e+00 1.263657809932411946e-01
4.878275903984008899e+00 3.268173002263577764e+00 1.514051376604180987e+00 2.468094619651498012e-01
4.804693354403163141e+00 3.292713255069533496e+00 1.323833449897379388e+00 1.673327148379237239e-01
4.840491357140180639e+00 3.280819367928786257e+00 1.416232545654027009e+00 2.059363666367325374e-01
4.959871873626397587e+00 3.241502906344729595e+00 1.723269419054936691e+00 3.341948259823198097e-01
4.880201588682464120e+00 3.267716566085405727e+00 1.518442195327954547e+00 2.486337603751017089e-01
4.956615819611769780e+00 3.242486809062009812e+00 1.715174653143388017e+00 3.308183149057969952e-01
4.881582932325708946e+00 3.267336723356023764e+00 1.521757564367987259e+00 2.500145167516169553e-01
4.678391839809571628e+00 3.334001796893129033e+00 9.999675495318345320e-01 3.206134221670725593e-02
4.952415871814322301e+00 3.243700546518437200e+00 1.704908376862296127e+00 3.265392013614514810e-01
5.033161761674419310e+00 3.217189309370575234e+00 1.912322876089188384e+00 4.131779007999046294e-01
4.915645415512180705e+00 3.255970001583588846e+00 1.609833407207156064e+00 2.868146843087117648e-01
4.919720452379943154e+00 3.254760292154118773e+00 1.619895721298685309e+00 2.910106587878178996e-01
4.878205707225143684e+00 3.268320078124488326e+00 1.513479025678711398e+00 2.465634861572953418e-01
4.838932925543286245e+00 3.281272871977633621e+00 1.412413234675271578e+00 2.043442463276178844e-01
4.912101642505369625e+00 3.256958727054663161e+00 1.601282918931796750e+00 2.832528016274041271e-01
4.915343416628845219e+00 3.256047690930011562e+00 1.609125503078869812e+00 2.865201813108724793e-01
4.894211092032675126e+00 3.263305821022252751e+00 1.553831494273878455e+00 2.634056402585305823e-01
4.877917988232960411e+00 3.268324900878281980e+00 1.513023303314899870e+00 2.463781145525104077e-01
4.838263673558390821e+00 3.281353493453381454e+00 1.411133822801966975e+00 2.038175652289413997e-01
4.873349584637058918e+00 3.269758827566268344e+00 1.501496961391886931e+00 2.415671417499117291e-01
4.756666501219108056e+00 3.308240846474463925e+00 1.201227222454309240e+00 1.161325200543560365e-01
4.800878679442172725e+00 3.293846617828233292e+00 1.314411052537615143e+00 1.634035303349101187e-01
4.836989221109933013e+00 3.281806750724208133e+00 1.407750044775188281e+00 2.024021969771713780e-01
4.787159188763316919e+00 3.298221264484821891e+00 1.279579845004101379e+00 1.488614805340602310e-01
4.877726620388157741e+00 3.268471428790375999e+00 1.512267179611701762e+00 2.460576192268567053e-01
4.833253241791616084e+00 3.283293479154969496e+00 1.397331190004743817e+00 1.980356874448923610e-01
4.797250429785345993e+00 3.295055285752846785e+00 1.305036031572311517e+00 1.594865404526941144e-01
4.790841106351870771e+00 3.297152659736283464e+00 1.288594309561507334e+00 1.526190904605949639e-01
4.923139314457070093e+00 3.253775594710002217e+00 1.628242247384481534e+00 2.944894024038858249e-01
5.038017884262503188e+00 3.215750559928795216e+00 1.924304940376013295e+00 4.181742452072883531e-01
4.833816441048427670e+00 3.282787968090183917e+00 1.399791253656681889e+00 1.990811119441417421e-01
4.917655576860652467e+00 3.255293622951877630e+00 1.615048758620873937e+00 2.889940899195722612e-01
4.836933304242219123e+00 3.281880959992489633e+00 1.407429875614192971e+00 2.022653525623708259e-01
4.865104337933340517e+00 3.272140097014299087e+00 1.481347214297415782e+00 2.331685613091763476e-01
4.838193476799526493e+00 3.281500569314291571e+00 1.410561471876497386e+00 2.035715894210869403e-01
6.151166685690577118e+00 2.849623413885094436e+00 4.785732892730323762e+00 1.613451686844859401e+00
6.049095440718243566e+00 2.882204927768766023e+00 4.526483491749472066e+00 1.505212954605586351e+00
6.223615308093755516e+00 2.825889461959074644e+00 4.971666258982413211e+00 1.691114593411218836e+00
5.975198961341363635e+00 2.975633770029874725e+00 4.118038608377418086e+00 1.330754215871750024e+00
6.087534959655814149e+00 2.869550807220438760e+00 4.625329552808455702e+00 1.546503599639626136e+00
6.046398007649979256e+00 2.883039370444627103e+00 4.519716357286140074e+00 1.502389116955554771e+00
6.152763014420287391e+00 2.849173143136368491e+00 4.789600001693764320e+00 1.615062900628279730e+00
5.704685548140239426e+00 3.055731746266487026e+00 3.450723299010085121e+00 1.052496364072935453e+00
6.108814937947742330e+00 2.863486449136055434e+00 4.677076277754057543e+00 1.568067299871258591e+00
5.832954092704423665e+00 2.954394992798767383e+00 3.967403851536766446e+00 1.271612779500812751e+00
5.650869546075669270e+00 3.067252041596869816e+00 3.331920728327405268e+00 1.003213677730451225e+00
5.954195039670871381e+00 2.914547337819440642e+00 4.278967940044717366e+00 1.401757862153353740e+00
5.866597145765369170e+00 2.943100836448165669e+00 4.054608206881756161e+00 1.308052544089710167e+00
6.148167253738977323e+00 2.850535545907378676e+00 4.778257854138705518e+00 1.610333346196988646e+00
5.715670751363550295e+00 2.993027814424034538e+00 3.665738493754452154e+00 1.145597771357019790e+00
6.033004704785105865e+00 2.888560827466605918e+00 4.481759628195197465e+00 1.486471751336241764e+00
6.260253250048664064e+00 2.900062429876390624e+00 4.793307009455716639e+00 1.611816691570167714e+00
5.906224103354528410e+00 2.930000719956089572e+00 4.156681881762642305e+00 1.350694511784586105e+00
6.054246057984466134e+00 2.881018453781735822e+00 4.538119003193211931e+00 1.510045126555120909e+00
5.828757884750722873e+00 2.955604154279421358e+00 3.957157764667509792e+00 1.267342285503907817e+00
6.193757035761540131e+00 2.835766050507539493e+00 4.894736863850209119e+00 1.658976493306617117e+00
5.872970062973787542e+00 2.941209925633190281e+00 4.070341594750815695e+00 1.314613295784461622e+00
6.227521259908422202e+00 2.824472442105753878e+00 4.982124991972925798e+00 1.695490777413313666e+00
6.125547568780365104e+00 2.856978404045491082e+00 4.723263747549592217e+00 1.587416602610587812e+00
5.991132043879257907e+00 2.902272512051678799e+00 4.374314859285941104e+00 1.441593231293079480e+00
6.003562910013350518e+00 2.897330152129018010e+00 4.408967724816995393e+00 1.456115909143368636e+00
6.188825118907825384e+00 2.837198333349078005e+00 4.882659203594011288e+00 1.653941961950621264e+00
6.271910526085139992e+00 2.810004552140058287e+00 5.095812763994956640e+00 1.742973151626467265e+00
6.055777132495951953e+00 2.880493425815912278e+00 4.542122508539919501e+00 1.511718665235542769e+00
5.671420676007668860e+00 3.007418809770143753e+00 3.552506865686460014e+00 1.098307667602159698e+00
5.806536649430972474e+00 3.025560815527521097e+00 3.702016188260339735e+00 1.157281507415586663e+00
5.748570615836989361e+00 2.981965931385863744e+00 3.751070896888834216e+00 1.181256259491945793e+00
5.806209731000932628e+00 2.962329874785318395e+00 3.901379082621896366e+00 1.244080774957971203e+00
6.306885806125275273e+00 2.798341047687273431e+00 5.186224122159786454e+00 1.780748720475252123e+00
6.063493652485568930e+00 2.878545821452737297e+00 4.560092061333154589e+00 1.519192092268505379e+00
6.074092540126887485e+00 2.875082758869616839e+00 4.587264457497322034e+00 1.530541281903685213e+00
6.151766943613499627e+00 2.849472611168023306e+00 4.787128511575059697e+00 1.614032073293096614e+00
6.013833963481443945e+00 2.965355275659638856e+00 4.209674948088260038e+00 1.368897565141087735e+00
5.896579493272668060e+00 2.932839274701904753e+00 4.132944394451828707e+00 1.340797424026840989e+00
5.849950825287566936e+00 2.947806025061659341e+00 4.014251427475899803e+00 1.291237491763674861e+00
6.025586600105846458e+00 2.890761700940434942e+00 4.463446383987242250e+00 1.478835220189679056e+00
6.102770174011172166e+00 2.865588451623818589e+00 4.661178041748428313e+00 1.561419951645622861e+00
5.845263787752578821e+00 2.949452084927290496e+00 4.001872944290091105e+00 1.286060937833302553e+00
5.590833854366326072e+00 3.033933828166943236e+00 3.345323937221981403e+00 1.011762581155811302e+00
5.934977375233676966e+00 2.920186496829229927e+00 4.231722468114292646e+00 1.382060356039134685e+00
5.948874110136951998e+00 2.916064571334479716e+00 4.266026211455358208e+00 1.396364782208585176e+00
5.950255453780196824e+00 2.915684728605097753e+00 4.269341580495390254e+00 1.397745538585100311e+00
5.990611320065711176e+00 2.902425205393219354e+00 4.373035025822411548e+00 1.441059651340894421e+00
5.475969564452043414e+00 3.071885996355521620e+00 3.049513425994924365e+00 8.881868697454624595e-01
5.910982672098339386e+00 2.928637522458243048e+00 4.168275789491951322e+00 1.355526298755423076e+00
6.634864655016366797e+00 2.689039422574001748e+00 6.033823429375885894e+00 2.134887684713810962e+00
6.305259714916365610e+00 2.799154308723491802e+00 5.181164091770492419e+00 1.778619562748307237e+00
6.630838758770871699e+00 2.691979669836729094e+00 6.018366379436881353e+00 2.128341110732264063e+00
6.506574762611163187e+00 2.732663356945590039e+00 5.699531636117101563e+00 1.995167725350600607e+00
6.585260851245671176e+00 2.707110812848407377e+00 5.900762435696046637e+00 2.079207732700858458e+00
6.905518965566259659e+00 2.601453407476683743e+00 6.725022994773075524e+00 2.423536200740046720e+00
6.480486693714119895e+00 2.840487213321791771e+00 5.318777755185651657e+00 1.830601594370826701e+00
6.782556778940417530e+00 2.641755361231694188e+00 6.409387835112119625e+00 2.291696765238845135e+00
6.584849424020698727e+00 2.706902406526924487e+00 5.900791309039576049e+00 2.079238903188249665e+00
6.698173800768339348e+00 2.669375292876647876e+00 6.192900784330521269e+00 2.201273143229877771e+00
6.804203705134424851e+00 2.746469063642012820e+00 6.111543735873572913e+00 2.161063799686642639e+00
6.384929999860298189e+00 2.772940648982816114e+00 5.385991315497472343e+00 1.864180628355524894e+00
6.467279698137598842e+00 2.745969989134680489e+00 5.597313302511479627e+00 1.952447780672281086e+00
6.241012116617570271e+00 2.818875433139841569e+00 5.020469877621384747e+00 1.711572700469173425e+00
6.319384355829597233e+00 2.794779963237699061e+00 5.216614605033710994e+00 1.793412884124301110e+00
6.398329471920921385e+00 2.768721134241052262e+00 5.419842247726392337e+00 1.878310424218041730e+00
6.439458920281048826e+00 2.753500690507952875e+00 5.530918166492705623e+00 1.924803219426301171e+00
6.948183252239834573e+00 2.587444392262445270e+00 6.834619506230264818e+00 2.469315602557099254e+00
7.025266735154035658e+00 2.562134013763301965e+00 7.032631375919003780e+00 2.552026838186471025e+00
6.241137027547254412e+00 2.818871405112883810e+00 5.020673839810949168e+00 1.711655839534413248e+00
6.555847508461372541e+00 2.716828241455089721e+00 5.825017278058002290e+00 2.047565025599830335e+00
6.219774977439607611e+00 2.826783036756420397e+00 4.962962517753839897e+00 1.687499406436827831e+00
6.942795865790796661e+00 2.589104125662621048e+00 6.821125616127271307e+00 2.463685166351917033e+00
6.203957681166991200e+00 2.831145134983013456e+00 4.924959375014268836e+00 1.671671431359089466e+00
6.552345372431124026e+00 2.717815624250512041e+00 5.816534777179163562e+00 2.044030855940269564e+00
6.665790421569344204e+00 2.680240065491194645e+00 6.108982121381500541e+00 2.166206717499796319e+00
6.193663221761012139e+00 2.835837026475700018e+00 4.894368896704526684e+00 1.658820555417510390e+00
6.232894366466308789e+00 2.822885575298206717e+00 4.995366700311446806e+00 1.701012082225441757e+00
6.505292307262148910e+00 2.733397585959733256e+00 5.695247497252613478e+00 1.993360783643241207e+00
6.347661188729015080e+00 2.870741867868269459e+00 5.019800504629622573e+00 1.706459444056397823e+00
6.706090370987145555e+00 2.667054751547597746e+00 6.212355397547526081e+00 2.209383985840790210e+00
6.788028749834319697e+00 2.638781848248450856e+00 6.427163875693851836e+00 2.299187436339199309e+00
